mess_id,mess_name,city,food_type,monthly_price,seating_capacity,hygiene_score,taste_score,consistency_score,punctuality_score,avg_rating,total_reviews,complaint_ratio,retention_months,trust_score,veg_days_per_week,special_items_count
cc466c5b-7db1-42f5-8f0e-87fd427d8c04,Annapurna Mess,Pune,veg+nonveg,3961,100,3.5,3.58,2.84,4.37,3.57,167,0.4,7,2.97,7,8
40b764ee-409f-4c83-b8dc-b4523c882146,Daily Thali,Nagpur,veg,3507,40,4.81,3.06,3.82,4.37,4.01,190,0.08,6,3.59,7,1
ed528d71-1756-47b5-8d16-520a145cfd06,Green Plate Mess,Mumbai,veg+nonveg,3694,132,2.83,4.64,3.79,4.25,3.88,140,0.08,12,3.36,7,1
a57f670d-bc39-4107-8680-eef013dbf5ae,Annapurna Mess,Mumbai,veg+nonveg,2473,124,3.84,4.63,4.16,3.8,4.11,102,0.14,2,3.64,7,7
0c6b4094-4661-4225-b7f9-207e6983c98b,Student Kitchen,Pune,veg,3337,141,3.06,4.35,3.96,3.81,3.8,107,0.05,5,3.34,7,4
3e6c0129-7039-441a-a3fb-46948cd38ead,Shree Mess,Nashik,veg+egg,2374,125,3.99,3.34,4.99,4.34,4.16,97,0.27,4,3.55,5,5
a6731bdf-3809-42ae-835a-700bd934f4ad,Hostel Bhojan,Aurangabad,veg+nonveg,4075,148,3.24,3.58,4.06,4.59,3.87,28,0.13,11,3.3,5,1
5daa3b93-2a42-453f-a354-47de1dbf6b40,Maa Tiffin,Solapur,veg,2474,51,3.9,4.29,4.42,3.47,4.02,46,0.11,11,3.59,5,6
22417459-9523-40cf-9a8e-76ee99de7ca7,Campus Tiffin,Mumbai,veg+nonveg,3817,78,4.82,5.0,3.32,4.75,4.47,107,0.46,12,3.84,7,7
06c7dede-a3f4-46d0-9882-c8a3428018ef,Sai Mess,Nagpur,veg+egg,3629,74,3.96,4.11,4.35,4.32,4.19,109,0.04,9,3.71,7,7
61b9cdc8-35f3-4220-9235-12a6be10276a,HomeStyle Meals,Mumbai,veg,3719,80,3.89,4.12,3.72,3.97,3.92,31,0.16,5,3.46,5,4
37c735e5-18ba-4f3a-b994-4c11a4eb564e,Daily Thali,Mumbai,veg+egg,2391,129,2.99,4.7,4.07,4.19,3.99,36,0.12,10,3.45,5,3
4e33af3c-c027-4336-96ce-c963f0e243b1,Daily Thali,Nashik,veg+nonveg,4296,80,3.95,4.44,4.39,3.97,4.19,191,0.35,11,3.59,6,7
a8eb8863-ed53-4d27-92f1-6b4f2f442219,Maa Tiffin,Pune,veg+egg,2205,112,3.8,4.04,2.46,4.6,3.72,159,0.06,12,3.3,7,3
19dd33f3-e93c-45d2-bdb3-8521447b1bca,Maa Tiffin,Mumbai,veg+egg,4460,62,3.34,4.34,3.73,3.56,3.74,157,0.21,2,3.26,6,4
2da1ef05-36c9-4b5d-9e90-995dc9dc9565,Green Plate Mess,Mumbai,veg+nonveg,3703,115,4.27,3.79,4.6,4.15,4.2,153,0.17,3,3.69,6,8
21fca9bf-9960-4ed7-93b2-33fdcb6d4e70,Sai Mess,Mumbai,veg,3080,82,3.52,3.6,4.45,4.31,3.97,99,0.04,5,3.47,5,4
ec4361c1-dd88-489d-b2ba-a409fa664d27,Smart Mess,Nagpur,veg+egg,2764,71,3.53,3.4,3.54,3.75,3.56,178,0.24,3,3.06,6,7
899b6289-3af7-402f-bc47-8af233f967ff,Campus Tiffin,Nashik,veg+egg,3075,107,4.8,4.22,4.0,4.51,4.38,21,0.25,3,3.85,7,1
e6be4a95-e1f6-4982-9168-f34288769ba8,Shree Mess,Shirpur,veg,2866,69,3.61,3.79,4.23,4.28,3.98,121,0.3,8,3.37,6,1
082acbd7-9c67-44b6-82ea-fdbdc11a2a7c,Green Plate Mess,Nagpur,veg+egg,2422,120,3.93,3.97,3.68,4.21,3.95,10,0.05,6,3.51,5,5
4200aefa-9309-47e9-abe8-ef8700f27859,Student Kitchen,Solapur,veg,2585,78,3.28,4.02,3.33,4.51,3.78,122,0.23,6,3.22,6,5
17574971-2499-48d4-8e2d-f714ad6b37e8,Hostel Bhojan,Solapur,veg,2879,111,3.53,4.05,3.49,4.31,3.84,106,0.15,5,3.34,7,3
4fc96f48-fbf6-4723-90f8-402bcbc914ee,Fresh Plate Mess,Aurangabad,veg+egg,3099,139,4.57,2.55,4.17,3.67,3.74,133,0.23,2,3.28,6,6
adb84829-4e70-4f8d-939c-8c2923a8bf9a,Daily Thali,Nashik,veg,4182,73,3.52,4.14,4.31,4.0,3.99,68,0.44,3,3.33,7,7
441cd829-e7cc-488e-86fd-315bb0e5492a,Green Plate Mess,Shirpur,veg+nonveg,4107,124,4.09,4.84,3.95,4.15,4.26,17,0.27,7,3.71,6,3
30e7174f-d53a-4b0a-80c9-a0dd1407682b,Campus Tiffin,Mumbai,veg,2332,52,3.45,3.72,4.48,3.89,3.88,146,0.1,9,3.39,6,2
265ccf52-635e-4582-974b-540793770460,Hostel Bhojan,Pune,veg+nonveg,2730,148,4.07,4.0,3.84,4.51,4.11,92,0.13,5,3.6,6,5
f70c0392-c350-4b1a-96a5-917b5d17d9d1,Annapurna Mess,Pune,veg+nonveg,4081,98,4.15,3.0,3.97,4.15,3.82,195,0.23,4,3.3,5,5
cd1694e9-40c9-4ce3-9e6a-93413de36c04,Hostel Bhojan,Mumbai,veg,4429,123,3.24,3.55,4.78,3.67,3.81,58,0.31,1,3.21,7,1
4b2d9c08-8d15-470b-ac51-703ddeff57cc,Maa Tiffin,Mumbai,veg+egg,3237,57,3.5,3.87,3.75,4.12,3.81,89,0.23,9,3.27,6,5
0b75f55b-392e-45a9-9918-75c1c95eb941,Hostel Bhojan,Aurangabad,veg+egg,3872,143,3.71,4.63,4.47,4.62,4.36,141,0.1,4,3.81,5,6
198f29df-4653-43fd-bab5-9785ce679b4d,Annapurna Mess,Mumbai,veg+egg,3699,137,3.04,5.0,3.84,4.2,4.02,181,0.04,2,3.54,5,6
2fa69744-4aa3-4f41-820a-68f70220a151,Hostel Bhojan,Pune,veg+egg,3880,60,3.03,3.46,4.02,3.62,3.53,13,0.09,3,3.08,7,2
3503e019-b3c4-4b52-bc84-6e4bf726c566,Shree Mess,Solapur,veg+egg,3900,123,4.67,3.45,3.8,3.69,3.9,59,0.03,12,3.56,5,2
3fe15147-80c6-4e2c-b530-13e2263c9a12,HomeStyle Meals,Pune,veg,3065,133,3.9,3.61,4.62,4.0,4.03,57,0.12,9,3.54,5,7
a7e814a6-3c9a-4df7-b797-2410e870186b,Green Plate Mess,Shirpur,veg+nonveg,2789,115,3.6,4.08,3.0,3.9,3.64,63,0.3,2,3.14,7,5
0ab5eca2-aef8-4d0a-af9e-ad20ca2978c6,Daily Thali,Nagpur,veg,2915,60,4.18,3.59,3.92,4.03,3.93,17,0.1,9,3.49,6,8
b414ace1-12f1-4d40-8061-f9d38558cf7c,Green Plate Mess,Nashik,veg+nonveg,3467,88,3.91,4.23,3.69,3.96,3.95,17,0.27,8,3.43,6,6
98a9cc7e-0b44-4795-a9b7-f5566ff1cfc9,Sai Mess,Nashik,veg+nonveg,3407,129,3.48,3.65,4.57,3.82,3.88,157,0.25,4,3.32,7,7
477f819c-78fa-4bf3-bb33-efdc3c592575,Campus Tiffin,Nagpur,veg+nonveg,3605,83,2.97,3.73,4.81,4.12,3.91,154,0.18,8,3.31,7,3
0ee6c6f9-5d05-4843-808b-4a7dc08c4458,HomeStyle Meals,Shirpur,veg,2992,92,4.11,4.85,3.92,4.44,4.33,64,0.08,2,3.86,7,1
c96e6bcb-26e0-44b5-a6a7-02a2e47c7bf2,Smart Mess,Pune,veg+nonveg,3298,80,3.94,4.11,3.35,4.3,3.92,196,0.15,6,3.45,6,1
c114fd8e-d757-42ed-80f1-8c7b8b417f0c,HomeStyle Meals,Mumbai,veg+nonveg,2543,145,4.42,3.29,2.85,3.83,3.6,188,0.21,5,3.19,5,6
64f35f70-8545-4dfa-8ca2-559d419fff9c,Daily Thali,Nashik,veg,4134,93,4.37,3.39,3.51,4.08,3.84,171,0.17,2,3.39,7,6
a1be1531-72e2-470f-bec6-f02b07d41bf1,Fresh Plate Mess,Mumbai,veg,4103,95,3.81,4.33,3.82,3.88,3.96,110,0.2,1,3.47,6,4
44f18e5b-2d5d-4d3f-9454-4da79b51d384,Maa Tiffin,Nagpur,veg,2966,131,3.91,4.65,3.74,4.54,4.21,126,0.21,2,3.66,5,7
7aa9a98e-30d9-44ac-94f5-f85bc6a08657,Sai Mess,Nashik,veg+nonveg,3200,66,4.58,4.27,4.64,4.13,4.4,34,0.29,4,3.84,6,5
da467bce-1bee-4048-bf4e-8ec8be967c75,Green Plate Mess,Pune,veg+egg,2589,53,3.37,3.98,3.91,4.35,3.9,32,0.26,12,3.31,7,7
aa3f4755-9d27-4871-916a-1ad0e72afd9c,HomeStyle Meals,Solapur,veg+egg,2361,105,3.21,3.77,3.74,4.28,3.75,40,0.26,4,3.17,6,6
5963f5b4-4a63-4df1-bcdc-c97d79523973,Shree Mess,Shirpur,veg,3553,98,4.69,3.67,3.99,4.22,4.14,186,0.16,4,3.68,6,7
66e23652-1501-4807-b1b8-c058daf7dd94,Student Kitchen,Nagpur,veg+nonveg,3177,147,2.46,4.36,4.37,4.07,3.82,100,0.28,9,3.17,6,4
dabe82a7-d970-4668-98f1-9a8bfd4c0d91,Annapurna Mess,Nagpur,veg+egg,2762,93,3.63,4.84,4.0,3.97,4.11,157,0.43,1,3.48,7,4
d38ce4f7-d4cf-41ce-9635-1e0052748b08,Maa Tiffin,Solapur,veg+nonveg,2368,145,4.71,4.91,2.75,4.29,4.16,53,0.08,5,3.79,6,2
3f48967a-4d24-49bb-a99b-4df093566cbc,HomeStyle Meals,Solapur,veg+nonveg,4439,67,2.61,4.15,3.46,3.4,3.4,197,0.31,5,2.87,5,6
